GEO_ID,NAME,housing_units,vacant_units,owner_units,renter_units
1400000US36103158509,"Census Tract 1585.09, Suffolk County, New York",1806,200,1079,527
1400000US36103158510,"Census Tract 1585.10, Suffolk County, New York",2330,132,1846,352
1400000US36103158511,"Census Tract 1585.11, Suffolk County, New York",2011,86,1637,288
1400000US36103158512,"Census Tract 1585.12, Suffolk County, New York",1117,32,997,88
1400000US36103158604,"Census Tract 1586.04, Suffolk County, New York",1615,114,1382,119
1400000US36103158605,"Census Tract 1586.05, Suffolk County, New York",1546,72,1302,172
1400000US36103158606,"Census Tract 1586.06, Suffolk County, New York",1539,37,1287,215
1400000US36103158607,"Census Tract 1586.07, Suffolk County, New York",1306,115,922,269
1400000US36103158608,"Census Tract 1586.08, Suffolk County, New York",1291,149,837,305
1400000US36103158609,"Census Tract 1586.09, Suffolk County, New York",1496,31,1286,179
1400000US36103158704,"Census Tract 1587.04, Suffolk County, New York",4026,452,2372,1202
1400000US36103158705,"Census Tract 1587.05, Suffolk County, New York",1203,193,748,262
1400000US36103158707,"Census Tract 1587.07, Suffolk County, New York",601,12,511,78
1400000US36103158708,"Census Tract 1587.08, Suffolk County, New York",1711,172,971,568
1400000US36103158709,"Census Tract 1587.09, Suffolk County, New York",1042,38,776,228
1400000US36103158710,"Census Tract 1587.10, Suffolk County, New York",1490,272,955,263
1400000US36103158711,"Census Tract 1587.11, Suffolk County, New York",2386,78,1791,517
1400000US36103158712,"Census Tract 1587.12, Suffolk County, New York",2396,172,1932,292
1400000US36103158802,"Census Tract 1588.02, Suffolk County, New York",1720,143,1410,167
1400000US36103158803,"Census Tract 1588.03, Suffolk County, New York",2214,0,1910,304
1400000US36103158804,"Census Tract 1588.04, Suffolk County, New York",2484,87,2046,351
1400000US36103158900,"Census Tract 1589, Suffolk County, New York",3607,292,1579,1736
1400000US36103159000,"Census Tract 1590, Suffolk County, New York",2092,157,1112,823
1400000US36103159102,"Census Tract 1591.02, Suffolk County, New York",2834,129,1193,1512
1400000US36103159103,"Census Tract 1591.03, Suffolk County, New York",1795,165,1001,629
1400000US36103159105,"Census Tract 1591.05, Suffolk County, New York",2641,150,1414,1077
1400000US36103159106,"Census Tract 1591.06, Suffolk County, New York",2120,151,1085,884
1400000US36103159107,"Census Tract 1591.07, Suffolk County, New York",1186,28,1062,96
1400000US36103159108,"Census Tract 1591.08, Suffolk County, New York",2360,94,2069,197
1400000US36103159201,"Census Tract 1592.01, Suffolk County, New York",1077,114,849,114
1400000US36103159203,"Census Tract 1592.03, Suffolk County, New York",2089,0,1822,267
1400000US36103159204,"Census Tract 1592.04, Suffolk County, New York",1577,121,1162,294
1400000US36103159300,"Census Tract 1593, Suffolk County, New York",1132,309,714,109
1400000US36103159404,"Census Tract 1594.04, Suffolk County, New York",2605,238,1276,1091
1400000US36103159406,"Census Tract 1594.06, Suffolk County, New York",1684,170,1012,502
1400000US36103159407,"Census Tract 1594.07, Suffolk County, New York",2079,129,1703,247
1400000US36103159408,"Census Tract 1594.08, Suffolk County, New York",1340,54,1079,207
1400000US36103159410,"Census Tract 1594.10, Suffolk County, New York",2595,106,2123,366
1400000US36103159411,"Census Tract 1594.11, Suffolk County, New York",979,22,872,85
1400000US36103159412,"Census Tract 1594.12, Suffolk County, New York",3286,163,2271,852
1400000US36103159505,"Census Tract 1595.05, Suffolk County, New York",2756,336,2008,412
1400000US36103159506,"Census Tract 1595.06, Suffolk County, New York",2975,225,2065,685
1400000US36103159508,"Census Tract 1595.08, Suffolk County, New York",2819,445,1670,704
1400000US36103159509,"Census Tract 1595.09, Suffolk County, New York",1356,243,750,363
1400000US36103159510,"Census Tract 1595.10, Suffolk County, New York",2059,2008,46,5
1400000US36103159511,"Census Tract 1595.11, Suffolk County, New York",2312,296,1465,551
1400000US36103159512,"Census Tract 1595.12, Suffolk County, New York",740,110,543,87
1400000US36103159601,"Census Tract 1596.01, Suffolk County, New York",2515,190,2100,225
1400000US36103159602,"Census Tract 1596.02, Suffolk County, New York",1701,256,1374,71
1400000US36103169701,"Census Tract 1697.01, Suffolk County, New York",3182,540,2401,241
1400000US36103169703,"Census Tract 1697.03, Suffolk County, New York",1238,581,585,72
1400000US36103169704,"Census Tract 1697.04, Suffolk County, New York",3869,309,2915,645
1400000US36103169800,"Census Tract 1698, Suffolk County, New York",2241,193,1243,805
1400000US36103169901,"Census Tract 1699.01, Suffolk County, New York",2869,274,1717,878
1400000US36103169902,"Census Tract 1699.02, Suffolk County, New York",3313,1492,1533,288
1400000US36103170001,"Census Tract 1700.01, Suffolk County, New York",3481,1133,2083,265
1400000US36103170002,"Census Tract 1700.02, Suffolk County, New York",2985,1239,1509,237
1400000US36103170101,"Census Tract 1701.01, Suffolk County, New York",1239,401,509,329
1400000US36103170201,"Census Tract 1702.01, Suffolk County, New York",4156,1663,2090,403
1400000US36103170202,"Census Tract 1702.02, Suffolk County, New York",4386,2478,1515,393
1400000US36103180300,"Census Tract 1803, Suffolk County, New York",3268,2063,1036,169
1400000US36103190401,"Census Tract 1904.01, Suffolk County, New York",2888,819,1472,597
1400000US36103190402,"Census Tract 1904.02, Suffolk County, New York",1549,704,707,138
1400000US36103190403,"Census Tract 1904.03, Suffolk County, New York",2135,609,873,653
1400000US36103190502,"Census Tract 1905.02, Suffolk County, New York",3052,1991,773,288
1400000US36103190503,"Census Tract 1905.03, Suffolk County, New York",2058,951,891,216
1400000US36103190504,"Census Tract 1905.04, Suffolk County, New York",1800,1147,562,91
1400000US36103190601,"Census Tract 1906.01, Suffolk County, New York",3930,2112,1557,261
1400000US36103190603,"Census Tract 1906.03, Suffolk County, New York",2806,933,1212,661
1400000US36103190604,"Census Tract 1906.04, Suffolk County, New York",2700,984,1529,187
1400000US36103190704,"Census Tract 1907.04, Suffolk County, New York",4609,3436,1001,172
1400000US36103190705,"Census Tract 1907.05, Suffolk County, New York",3026,1494,1093,439
1400000US36103190706,"Census Tract 1907.06, Suffolk County, New York",3396,1575,1400,421
1400000US36103190707,"Census Tract 1907.07, Suffolk County, New York",4452,2394,1834,224
1400000US36103190708,"Census Tract 1907.08, Suffolk County, New York",1932,1036,764,132
1400000US36103190800,"Census Tract 1908, Suffolk County, New York",3513,2161,1044,308
1400000US36103200901,"Census Tract 2009.01, Suffolk County, New York",1893,1376,409,108
1400000US36103200902,"Census Tract 2009.02, Suffolk County, New York",6818,3660,2722,436
1400000US36103201001,"Census Tract 2010.01, Suffolk County, New York",4778,2099,2299,380
1400000US36103201003,"Census Tract 2010.03, Suffolk County, New York",3915,2643,947,325
1400000US36103201004,"Census Tract 2010.04, Suffolk County, New York",4631,3251,1186,194
1400000US36103201100,"Census Tract 2011, Suffolk County, New York",1441,80,1095,266
1400000US36103990100,"Census Tract 9901, Suffolk County, New York",0,0,0,0
1400000US36105950100,"Census Tract 9501, Sullivan County, New York",2029,715,966,348
1400000US36105950200,"Census Tract 9502, Sullivan County, New York",3143,1636,1084,423
1400000US36105950300,"Census Tract 9503, Sullivan County, New York",1386,863,454,69
1400000US36105950400,"Census Tract 9504, Sullivan County, New York",2157,876,966,315
1400000US36105950500,"Census Tract 9505, Sullivan County, New York",1741,569,794,378
1400000US36105950600,"Census Tract 9506, Sullivan County, New York",1348,707,475,166
1400000US36105950700,"Census Tract 9507, Sullivan County, New York",2092,607,623,862
1400000US36105950800,"Census Tract 9508, Sullivan County, New York",3558,1986,1262,310
1400000US36105950900,"Census Tract 9509, Sullivan County, New York",1639,636,442,561
1400000US36105951000,"Census Tract 9510, Sullivan County, New York",2066,1010,479,577
1400000US36105951100,"Census Tract 9511, Sullivan County, New York",1551,937,390,224
1400000US36105951200,"Census Tract 9512, Sullivan County, New York",3255,824,1837,594
1400000US36105951300,"Census Tract 9513, Sullivan County, New York",2875,1248,1397,230
1400000US36105951500,"Census Tract 9515, Sullivan County, New York",1555,705,381,469
1400000US36105951600,"Census Tract 9516, Sullivan County, New York",2130,876,768,486
1400000US36105951700,"Census Tract 9517, Sullivan County, New York",2765,1235,1293,237
1400000US36105951800,"Census Tract 9518, Sullivan County, New York",3146,980,756,1410
1400000US36105951900,"Census Tract 9519, Sullivan County, New York",1653,886,466,301
1400000US36105952000,"Census Tract 9520, Sullivan County, New York",2676,1765,764,147
1400000US36105952100,"Census Tract 9521, Sullivan County, New York",1727,680,807,240
1400000US36105952200,"Census Tract 9522, Sullivan County, New York",1206,566,478,162
1400000US36105952300,"Census Tract 9523, Sullivan County, New York",1193,561,482,150
1400000US36105952400,"Census Tract 9524, Sullivan County, New York",1904,836,811,257
1400000US36105952500,"Census Tract 9525, Sullivan County, New York",1662,863,697,102
1400000US36107020100,"Census Tract 201, Tioga County, New York",2729,393,1992,344
1400000US36107020200,"Census Tract 202, Tioga County, New York",2338,399,1553,386
1400000US36107020300,"Census Tract 203, Tioga County, New York",3107,260,2378,469
1400000US36107020401,"Census Tract 204.01, Tioga County, New York",2044,127,1634,283
1400000US36107020402,"Census Tract 204.02, Tioga County, New York",1478,31,1280,167
1400000US36107020500,"Census Tract 205, Tioga County, New York",1931,228,895,808
1400000US36107020600,"Census Tract 206, Tioga County, New York",3645,349,2607,689
1400000US36107020701,"Census Tract 207.01, Tioga County, New York",1519,246,903,370
1400000US36107020702,"Census Tract 207.02, Tioga County, New York",1755,177,1260,318
1400000US36107020703,"Census Tract 207.03, Tioga County, New York",1940,231,925,784
1400000US36109000100,"Census Tract 1, Tompkins County, New York",1191,114,81,996
1400000US36109000200,"Census Tract 2, Tompkins County, New York",2341,426,58,1857
1400000US36109000300,"Census Tract 3, Tompkins County, New York",92,0,30,62
1400000US36109000400,"Census Tract 4, Tompkins County, New York",344,37,70,237
1400000US36109000500,"Census Tract 5, Tompkins County, New York",2024,128,735,1161
1400000US36109000600,"Census Tract 6, Tompkins County, New York",2344,281,947,1116
1400000US36109000700,"Census Tract 7, Tompkins County, New York",1721,205,659,857
1400000US36109000800,"Census Tract 8, Tompkins County, New York",1189,90,370,729
1400000US36109000900,"Census Tract 9, Tompkins County, New York",1919,221,983,715
1400000US36109001000,"Census Tract 10, Tompkins County, New York",2001,48,810,1143
1400000US36109001100,"Census Tract 11, Tompkins County, New York",2163,16,924,1223
1400000US36109001200,"Census Tract 12, Tompkins County, New York",22,4,10,8
1400000US36109001300,"Census Tract 13, Tompkins County, New York",3342,280,1336,1726
1400000US36109001400,"Census Tract 14, Tompkins County, New York",1817,184,967,666
1400000US36109001500,"Census Tract 15, Tompkins County, New York",2815,129,1533,1153
1400000US36109001600,"Census Tract 16, Tompkins County, New York",2145,130,1618,397
1400000US36109001700,"Census Tract 17, Tompkins County, New York",2206,291,1420,495
1400000US36109001800,"Census Tract 18, Tompkins County, New York",2413,284,1588,541
1400000US36109001900,"Census Tract 19, Tompkins County, New York",2723,255,1825,643
1400000US36109002000,"Census Tract 20, Tompkins County, New York",1807,90,1241,476
1400000US36109002100,"Census Tract 21, Tompkins County, New York",1867,131,1278,458
1400000US36109002200,"Census Tract 22, Tompkins County, New York",1914,141,1318,455
1400000US36109002300,"Census Tract 23, Tompkins County, New York",2648,237,1948,463
1400000US36111950100,"Census Tract 9501, Ulster County, New York",2389,506,1579,304
1400000US36111950200,"Census Tract 9502, Ulster County, New York",1946,181,921,844
1400000US36111950300,"Census Tract 9503, Ulster County, New York",1896,167,1189,540
1400000US36111950400,"Census Tract 9504, Ulster County, New York",2091,265,1395,431
1400000US36111950500,"Census Tract 9505, Ulster County, New York",2017,538,1093,386
1400000US36111950600,"Census Tract 9506, Ulster County, New York",2158,829,1088,241
1400000US36111950900,"Census Tract 9509, Ulster County, New York",1543,1041,414,88
1400000US36111951000,"Census Tract 9510, Ulster County, New York",2618,720,1519,379
1400000US36111951100,"Census Tract 9511, Ulster County, New York",1377,215,1020,142
1400000US36111951200,"Census Tract 9512, Ulster County, New York",1922,290,1472,160
1400000US36111951300,"Census Tract 9513, Ulster County, New York",1880,245,977,658
1400000US36111951400,"Census Tract 9514, Ulster County, New York",1794,53,883,858
1400000US36111951500,"Census Tract 9515, Ulster County, New York",1632,210,1187,235
1400000US36111951600,"Census Tract 9516, Ulster County, New York",940,78,697,165
1400000US36111951700,"Census Tract 9517, Ulster County, New York",2290,225,852,1213
1400000US36111951800,"Census Tract 9518, Ulster County, New York",763,41,362,360
1400000US36111951900,"Census Tract 9519, Ulster County, New York",1177,211,592,374
1400000US36111952000,"Census Tract 9520, Ulster County, New York",1075,111,364,600
1400000US36111952100,"Census Tract 9521, Ulster County, New York",1517,280,455,782
1400000US36111952200,"Census Tract 9522, Ulster County, New York",1530,166,1019,345
1400000US36111952300,"Census Tract 9523, Ulster County, New York",870,89,271,510
1400000US36111952400,"Census Tract 9524, Ulster County, New York",1370,108,441,821
1400000US36111952500,"Census Tract 9525, Ulster County, New York",1557,169,1034,354
1400000US36111952600,"Census Tract 9526, Ulster County, New York",2262,236,1471,555
1400000US36111952700,"Census Tract 9527, Ulster County, New York",1303,239,785,279
1400000US36111952800,"Census Tract 9528, Ulster County, New York",1390,123,1031,236
1400000US36111952900,"Census Tract 9529, Ulster County, New York",3055,786,1940,329
1400000US36111953000,"Census Tract 9530, Ulster County, New York",1037,285,563,189
1400000US36111953300,"Census Tract 9533, Ulster County, New York",1904,299,1355,250
1400000US36111953400,"Census Tract 9534, Ulster County, New York",2220,250,777,1193
1400000US36111953500,"Census Tract 9535, Ulster County, New York",1101,194,368,539
1400000US36111953600,"Census Tract 9536, Ulster County, New York",2408,307,1223,878
